review_id,stars
BNIAM5whOWJ7LaAch9iORg,3.589448676
NRpBX4UyvuNyssiT6n01Ww,2.3877931409
PTmGUdGB3uFhqyfAWFQjwA,3.7420023897
N8e1lM3PpMXda8NCwDjXXg,2.6905565153
9r7_Gig9MlOesi9upn3_iw,3.8506901138
rXBH7bdWh-y_Bui4DPwXDg,3.7718915138
2vdoacpuFggZ68Wf5SoCHQ,3.7311336173
kcAq576gPEm3jglIMgZ53g,2.6905565153
0DorXwqhi52T3ZO5grPhzA,2.6905565153
inEq3Q-U-SDXQQUVk7mYqA,2.6905565153
hopulvB3krQQirExRfpuCg,3.7990634449
b9o_dVOlVeZlMoEBYkay1g,2.6905565153
IG2CInbE0snsx690yKahsQ,3.5979911553
GjdzF2h0oN7wcMGeDmrwNA,2.6905565153
BUvGNrops6SWhjOiVtZ_iQ,4.2721317383
bGhY9Fg8jH5icXw-eQPdBQ,4.2721317383
6wC0OH98zFLm-SnNOym1OA,3.7444237281
SK6NQdqsjAQ5jpjvB9FiTg,3.7444237281
uuDhJoSEabgiCFeK0g1O9A,3.7444237281
q6ZEgOKiGKZbiKWUMml5qw,2.6530868872
D4xRhG8n8xi4tAI32uXN4A,4.369304014
1g1zGz41UE8rRkqPiH8tAA,2.6530868872
ZkPH9A9hVrJOyDunzeDR0A,3.7242297752
ab88kWJjJBWM2uMTpC8-ag,2.5888230448
dm1fhx-ldADGSLNC9xPRiA,4.1929894498
MIUPsdURVXIH-bnBo9eRpw,3.7655874558
asA67eF1cOOjkZLHKht0oA,3.7655874558
rktSvU8IfZuvtAxp_yCsaA,3.7655874558
MPSEVIkp5Jj5NQVq-zLNWg,3.7655874558
NPtT3m3bKmcfKCVi-VknAA,2.9982277502
DdG707zMf_ZM5uRi83erFA,2.9032648289
UcW7MWFijnYrW5GdQtDRkw,4.3679048494
GBd2BkIVuQ40A-08Q1qcTg,3.9711946565
NsbjzxjRrrgnGGKT70CZIQ,3.0862523131
F5KU-kpXXMJPMRWZsGZ_jw,2.8669649986
crqNxXL1EaQnoVicF9B6Hg,3.7896897792
DwDFH65S_z4xW1UBXzyEQA,2.6260005961
UwtmKFBxw1tE9r4ZHQPl_Q,3.0092428749
3uiTnMXBZ_9eVNkf6i8kjA,4.1235833871
Yh5zyPwxU1du943Wdx8jqw,4.335524449
3JBaNXj3xznVvOywwhMx0Q,2.1353376097
mPDnxml9pbvAjOFB4GcNbw,4.4090005854
5S4NR8v4yE27dp2n5vgEdg,3.5720906336
wd80xyrl6KmBQLb2RD5L6w,3.4172106268
7slqusgFJaqwR94ivJ9BPA,2.541043026
Hjt4aQPfbBcR8-0EJWFOpQ,3.4409914291
gED0DJfmLIxLbV-qd8OiYw,3.2479305248
2wNozVq7s4XiM0t-qFGeXQ,3.2479305248
9iqSho3yTjYDGAI1UlrwSQ,2.7741611821
tpzZpqAi1aUUn93DAyQTpA,2.7741611821
nmGvrN6U5Lr1zHv7qfLWFw,3.7498195308
lHYd-AMxKi0WPw5vHDP-Vg,2.5867879447
DT9R5v2JT8ahTS7xXV8EVQ,2.7741611821
ivuqxjsBG4k0vknyuLlbFw,3.8422040963
OP6N5qnoEuo3AfTZ0H2L8g,2.7741611821
fsUME7a_2uGdivdrH36x8g,2.7741611821
R71p49rb6euznYhSf-hrOg,4.4635598984
FDjwtb2YQH_VFq0Iavg5jg,3.7741611821
ZqBBDhefIuAIuTiXf6T36g,2.7741611821
IhVbSMCcGaK_S81ufVZ8hw,2.7741611821
qkG_uZYxaoX9z57Oitx4nQ,4.3109370105
ZGwwYaMZVQg0oG_FLJ_GUQ,2.6845135531
gzGXHKhAktjNkI0zhSu-hA,2.6948913378
IlxcHkzU2204RIG0FGyrxw,2.6706094613
Q1ta_jzTIttSVLlhsSzqIQ,2.6706094613
o0HBR-he6S2JkyFLqpCwTQ,4.1450892429
_dOR6OyqsgPVAJkOYnvo3g,2.6706094613
cq4tgl1_4JQ1Db67NuaW3g,3.6215523925
k4LUIhPi276XpwTVg7Mktg,3.8857978343
FkinIMlIs69vgtfQQX8hOQ,2.8114761249
A0hqVsNOR-roSHyu9JMEVw,2.6608373842
Yj4IA2Bv_aCrMO-He5k1lQ,2.4934019137
iID7KgxjmPXT7t1iYrfoxg,2.4934019137
Yn40hJfl_udHqaMqO3LgbQ,2.4934019137
3iOPEjkDrmKQnixRxm8MNQ,3.1073698208
ovNmGVXYNvNvhS5ndk31cg,4.5087813044
3_lfNmhkzUp-cbpNMtow2g,3.0910490808
cwDHrSX-jLrj7Qogu2WyRw,2.825458582
UPoeClhPfsLXw1CPQO_ELQ,2.825458582
y1XSGd9vnSeg9ZatQ-jeJA,2.825458582
1n4LDYiDCZI5brREFiTYmA,3.825458582
jcRzCy2O6LRuPmS7pEeXYw,2.825458582
3HjuW5UOCmr7T_46TaNo6w,2.825458582
3ChS9p6Jy4ss6Ebi2Kp8UQ,2.825458582
UuhlVOqTzLTEdzGeAPar6Q,2.825458582
dFQvq9YkLuEXLYTHEfjEmw,3.8770936464
kIfVd_mWDWAHos3l7QyIpA,3.8200325913
G7Fp9OFxdqlHSiI-T54HTA,4.2919427728
GbOb0pQzznoKPZ2ZrOTX1g,3.825458582
Jawli1EUyUD5HmmHyNUo4w,2.825458582
1VyILQ_VnbViF3a7dfAOtw,3.6868901293
fx8fD_aUKqjMrOcTmFPjFQ,2.825458582
Ek03XgvQN8Shp2Fn5SDYkQ,2.825458582
E-JYhs_EPQ6J9diD-kCHlw,3.7548199569
nVuac-b8d119YndVcNQuSg,2.796340132
Np3RBYyE8mHC6di0w2MDUQ,2.9586294984
RUk-fc1FyUEFmn6Ku-foKQ,2.5607158437
kE286CAwk5G1OOZ9jiaQnQ,2.4934441836
3zE2sH2ni1yq5fq4qZyhPQ,2.4934441836
JFZuOVb6JXcFPko8BNgmWA,3.5879499075
2mA_esu8hJfjs5GR1lkLzw,2.3488369145
zuOzDiXLbqpr6s-cOdhbYQ,3.1269084984
Mt__7GfUMBWO5YfvMaqGaw,3.1323428846
O-lHH0bjTLgZJi0dycGG5g,4.2292742887
yjmLa5lZAo93-KA1SANfSA,4.2251723433
ZF_HDlB0A0Fm6BCQkOcnYw,4.4599994119
8ZVjWnLLPjcP8lLgEW6u7A,2.7685716706
NgzmLgq7QdKAkR4MmcejfQ,3.8549467684
ZpPB_piD00QGEX7wG0Q8qg,3.7924513271
gKjTf-Kg4n25JM6ThdCGjg,3.6891979892
m1epDtXrqLLPrkf4GgAu7w,3.8033200995
i8Vo4OpRGcAsuRQSbd2iew,4.4599994119
aZlBV46Tf_p47X6EvlCjMQ,2.7685716706
8owzTdXCHtJm2uHPvnwDDQ,3.7842997478
CCXo36YPt9IvkdOyg3FOsA,3.8114716788
d3n63tPYt5Ycd8WslmPp6Q,3.8549467684
Epbacb1oPVHzusceiU96LQ,3.8685327339
AAmDTwujLCxDT1TXPvgXGQ,3.7815825547
