review_id,stars
9r7_Gig9MlOesi9upn3_iw,3.97502711498403
PTmGUdGB3uFhqyfAWFQjwA,3.64904099019974
rXBH7bdWh-y_Bui4DPwXDg,3.73868717451542
2vdoacpuFggZ68Wf5SoCHQ,3.61644237772131
IG2CInbE0snsx690yKahsQ,3.21710937486055
hopulvB3krQQirExRfpuCg,3.82018370571149
D4xRhG8n8xi4tAI32uXN4A,4.19239111324544
ZkPH9A9hVrJOyDunzeDR0A,3.65545273075376
DdG707zMf_ZM5uRi83erFA,2.89366629135341
GBd2BkIVuQ40A-08Q1qcTg,3.0974076193436
UcW7MWFijnYrW5GdQtDRkw,4.28725697480626
crqNxXL1EaQnoVicF9B6Hg,3.74845647829586
Yh5zyPwxU1du943Wdx8jqw,4.87055244442691
3uiTnMXBZ_9eVNkf6i8kjA,4.23487950109754
3JBaNXj3xznVvOywwhMx0Q,2.16581927296317
mPDnxml9pbvAjOFB4GcNbw,4.74001967778811
5S4NR8v4yE27dp2n5vgEdg,3.7663005590391
wd80xyrl6KmBQLb2RD5L6w,3.30177033122149
Hjt4aQPfbBcR8-0EJWFOpQ,3.51370365462001
nmGvrN6U5Lr1zHv7qfLWFw,3.43204884202898
lHYd-AMxKi0WPw5vHDP-Vg,2.94306965485254
ivuqxjsBG4k0vknyuLlbFw,3.70913704809562
R71p49rb6euznYhSf-hrOg,4.573000278774
FDjwtb2YQH_VFq0Iavg5jg,3.05512738524714
cq4tgl1_4JQ1Db67NuaW3g,3.34988104005597
o0HBR-he6S2JkyFLqpCwTQ,3.92035675842848
k4LUIhPi276XpwTVg7Mktg,4.04936400567371
E-JYhs_EPQ6J9diD-kCHlw,3.7501110442638
1n4LDYiDCZI5brREFiTYmA,4.01377629225109
kIfVd_mWDWAHos3l7QyIpA,3.94570271913437
dFQvq9YkLuEXLYTHEfjEmw,4.11684543464613
1VyILQ_VnbViF3a7dfAOtw,3.54636971627362
GbOb0pQzznoKPZ2ZrOTX1g,4.15759370024416
G7Fp9OFxdqlHSiI-T54HTA,4.36133502823435
JFZuOVb6JXcFPko8BNgmWA,3.31091483467503
2mA_esu8hJfjs5GR1lkLzw,2.59374536014959
zuOzDiXLbqpr6s-cOdhbYQ,2.92788113805349
Mt__7GfUMBWO5YfvMaqGaw,2.9441804442927
