review_id,stars
BNIAM5whOWJ7LaAch9iORg,3.4327703415
NRpBX4UyvuNyssiT6n01Ww,2.7616667045
PTmGUdGB3uFhqyfAWFQjwA,3.6389719619
rXBH7bdWh-y_Bui4DPwXDg,3.7850440081
9r7_Gig9MlOesi9upn3_iw,4.0256478153
N8e1lM3PpMXda8NCwDjXXg,3.5221121593
0DorXwqhi52T3ZO5grPhzA,3.420712316
b9o_dVOlVeZlMoEBYkay1g,3.5221121593
hopulvB3krQQirExRfpuCg,3.8257922737
inEq3Q-U-SDXQQUVk7mYqA,3.5221121593
IG2CInbE0snsx690yKahsQ,3.228830278
GjdzF2h0oN7wcMGeDmrwNA,3.420712316
2vdoacpuFggZ68Wf5SoCHQ,3.6226726557
kcAq576gPEm3jglIMgZ53g,3.420712316
BUvGNrops6SWhjOiVtZ_iQ,4.043489672
bGhY9Fg8jH5icXw-eQPdBQ,4.043489672
SK6NQdqsjAQ5jpjvB9FiTg,3.6882365902
uuDhJoSEabgiCFeK0g1O9A,3.6882365902
6wC0OH98zFLm-SnNOym1OA,3.6882365902
D4xRhG8n8xi4tAI32uXN4A,4.5961955566
q6ZEgOKiGKZbiKWUMml5qw,2.9303840747
1g1zGz41UE8rRkqPiH8tAA,3.0661712605
ZkPH9A9hVrJOyDunzeDR0A,3.6421778322
ab88kWJjJBWM2uMTpC8-ag,3.0662410925
dm1fhx-ldADGSLNC9xPRiA,3.9241404661
MPSEVIkp5Jj5NQVq-zLNWg,3.6849644674
rktSvU8IfZuvtAxp_yCsaA,3.6849644674
asA67eF1cOOjkZLHKht0oA,3.6849644674
MIUPsdURVXIH-bnBo9eRpw,3.6849644674
NPtT3m3bKmcfKCVi-VknAA,4.3396965749
NsbjzxjRrrgnGGKT70CZIQ,4.3574828887
GBd2BkIVuQ40A-08Q1qcTg,2.6113280641
UcW7MWFijnYrW5GdQtDRkw,4.2937371186
DdG707zMf_ZM5uRi83erFA,3.0931746091
crqNxXL1EaQnoVicF9B6Hg,3.7374032751
F5KU-kpXXMJPMRWZsGZ_jw,3.9973847625
DwDFH65S_z4xW1UBXzyEQA,3.470205376
Yh5zyPwxU1du943Wdx8jqw,4.9069208347
UwtmKFBxw1tE9r4ZHQPl_Q,4.8408929577
3uiTnMXBZ_9eVNkf6i8kjA,4.6174397505
3JBaNXj3xznVvOywwhMx0Q,2.1387852125
mPDnxml9pbvAjOFB4GcNbw,4.717535312
5S4NR8v4yE27dp2n5vgEdg,3.7988507004
wd80xyrl6KmBQLb2RD5L6w,3.2711607562
7slqusgFJaqwR94ivJ9BPA,3.1314006611
Hjt4aQPfbBcR8-0EJWFOpQ,3.4854369345
gED0DJfmLIxLbV-qd8OiYw,4.4234330005
2wNozVq7s4XiM0t-qFGeXQ,4.4234330005
nmGvrN6U5Lr1zHv7qfLWFw,3.4446095282
ivuqxjsBG4k0vknyuLlbFw,3.6690199909
9iqSho3yTjYDGAI1UlrwSQ,3.5379350119
lHYd-AMxKi0WPw5vHDP-Vg,2.8947374418
DT9R5v2JT8ahTS7xXV8EVQ,3.5379350119
IhVbSMCcGaK_S81ufVZ8hw,3.5379350119
OP6N5qnoEuo3AfTZ0H2L8g,3.5379350119
ZqBBDhefIuAIuTiXf6T36g,3.5379350119
R71p49rb6euznYhSf-hrOg,4.7865001394
fsUME7a_2uGdivdrH36x8g,3.2929225064
tpzZpqAi1aUUn93DAyQTpA,3.2929225064
FDjwtb2YQH_VFq0Iavg5jg,3.3012386185
qkG_uZYxaoX9z57Oitx4nQ,3.9199281153
ZGwwYaMZVQg0oG_FLJ_GUQ,3.8870633791
gzGXHKhAktjNkI0zhSu-hA,3.5375056271
IlxcHkzU2204RIG0FGyrxw,3.4300505768
Q1ta_jzTIttSVLlhsSzqIQ,3.4300505768
o0HBR-he6S2JkyFLqpCwTQ,3.8758788001
_dOR6OyqsgPVAJkOYnvo3g,3.4300505768
cq4tgl1_4JQ1Db67NuaW3g,3.2952161106
k4LUIhPi276XpwTVg7Mktg,4.0269094781
FkinIMlIs69vgtfQQX8hOQ,3.908811109
A0hqVsNOR-roSHyu9JMEVw,3.3763505925
Yj4IA2Bv_aCrMO-He5k1lQ,3.0615344235
iID7KgxjmPXT7t1iYrfoxg,2.9823621446
Yn40hJfl_udHqaMqO3LgbQ,2.9823621446
3iOPEjkDrmKQnixRxm8MNQ,4.0363654114
ovNmGVXYNvNvhS5ndk31cg,4.0487062201
3_lfNmhkzUp-cbpNMtow2g,3.9933473351
y1XSGd9vnSeg9ZatQ-jeJA,3.9175602228
UPoeClhPfsLXw1CPQO_ELQ,3.9982120455
jcRzCy2O6LRuPmS7pEeXYw,3.9175602228
1n4LDYiDCZI5brREFiTYmA,4.0410607389
cwDHrSX-jLrj7Qogu2WyRw,3.9982120455
3HjuW5UOCmr7T_46TaNo6w,3.9982120455
3ChS9p6Jy4ss6Ebi2Kp8UQ,3.8965721118
GbOb0pQzznoKPZ2ZrOTX1g,4.0323176201
dFQvq9YkLuEXLYTHEfjEmw,4.130507966
UuhlVOqTzLTEdzGeAPar6Q,3.9175602228
G7Fp9OFxdqlHSiI-T54HTA,4.3665925295
1VyILQ_VnbViF3a7dfAOtw,3.5675689161
Jawli1EUyUD5HmmHyNUo4w,3.9982120455
kIfVd_mWDWAHos3l7QyIpA,3.9750788348
fx8fD_aUKqjMrOcTmFPjFQ,3.9982120455
Ek03XgvQN8Shp2Fn5SDYkQ,3.9982120455
E-JYhs_EPQ6J9diD-kCHlw,3.7382305581
nVuac-b8d119YndVcNQuSg,3.5549909544
Np3RBYyE8mHC6di0w2MDUQ,4.2828794257
RUk-fc1FyUEFmn6Ku-foKQ,3.1515645365
2mA_esu8hJfjs5GR1lkLzw,2.5383194054
3zE2sH2ni1yq5fq4qZyhPQ,3.05328991
zuOzDiXLbqpr6s-cOdhbYQ,2.8830974527
kE286CAwk5G1OOZ9jiaQnQ,2.974117631
JFZuOVb6JXcFPko8BNgmWA,3.3826966811
Mt__7GfUMBWO5YfvMaqGaw,2.8912471058
O-lHH0bjTLgZJi0dycGG5g,3.7965629492
yjmLa5lZAo93-KA1SANfSA,3.7972121263
NgzmLgq7QdKAkR4MmcejfQ,3.7950796106
gKjTf-Kg4n25JM6ThdCGjg,3.2510903601
ZF_HDlB0A0Fm6BCQkOcnYw,4.7868618457
aZlBV46Tf_p47X6EvlCjMQ,3.5531444996
8owzTdXCHtJm2uHPvnwDDQ,3.5020188063
AAmDTwujLCxDT1TXPvgXGQ,3.4979439798
d3n63tPYt5Ycd8WslmPp6Q,3.7950796106
8ZVjWnLLPjcP8lLgEW6u7A,3.4295247906
Epbacb1oPVHzusceiU96LQ,3.8154537434
CCXo36YPt9IvkdOyg3FOsA,3.6286334316
i8Vo4OpRGcAsuRQSbd2iew,4.7868618457
9nPsHn4x1AUbIuSTQb106Q,3.5020188063
ZpPB_piD00QGEX7wG0Q8qg,3.6001096457
m1epDtXrqLLPrkf4GgAu7w,3.6164089519
A2p5lDzgTaNTLwLXkDQTTA,3.9936859354
QkUibT9qpfSXsIItBoIJiw,4.6948095926
Rzdcrp59YfoNh_iO9HLbxQ,3.3712151674
w8gF3ImXedC7IymTct3pKw,3.9306628611
Zu8LrZ5OpCENcMolc1ZmIQ,3.6186707925
2GmVGl37WLEZ490Ic-Ws8Q,4.3019211453
xYQwZ3ERzt-Zof6lwLrYbg,4.1391536384
Xh3sGloyyGSyvqmVXJWZ2A,4.9134275618
AOOl-U79qdTXdNAhzinxBA,4.3019211453
qbFp7IOlY5SDPH9f_b0Uuw,4.9134275618
RRADHG765zM_Mv6zf1OJOg,4.6503675482
lJxm0p_KkJHtoL6ZEksRjg,5
dpbFYn-23H6mZOHPaEjCNQ,4.3404855894
J-WsPrJQwp03haf_NTwzYA,4.3616276796
ReHXsAB4aqR1QCyhQJk8cg,4.1595277712
1rzapEWi5vfmByijs4hpJw,3.8312813565
L0_0W2ou6CcDZnb0oVvzRw,4.2530588174
Uwu0q2eWYpRVmGeKUJVgzA,4.0984053728
f0qWXpXnL7DmvJyAAskBpQ,4.2815826033
BU1dHpRKKrQLDT3wOSITSw,4.6177689357
4-aBhA96hhdMvOfVOt-ZdQ,4.4867414315
iNOcQ889Zefs2AZ6u6P9Sw,4.793533859
JHzqaLtUV5hc-Gc5Y2wKHg,4.3019211453
NNHds8yRX66sxpzo_0E_Hg,4.3848707675
Y-zok38mnnLVI5SlEa-KGw,4.3616276796
Xxq0oASdxziFMAcUVil59g,4.9134275618
nUiQFoWUXgHxOuZQNPHETg,4.6096192826
6SgAChW6EfW5R9YdEu33Dg,4.3616276796
r50ReVkC4MZckm8Y8ZmamQ,4.2815826033
ld0YN-gzGN6fxVcA8ggsPw,4.6422178951
slMH5yc9KTgD2FFri0eHnw,4.3848707675
uHiAbV85hTgQ_8pNIOo4iw,4.143228465
wK_6VZzWer64G1h79ZA2_g,4.3019211453
6O6QI9BTLdSzq6EgmOh_dQ,4.3616276796
RaoOa1pYelyRYoXEWyc7ZQ,4.7813093793
bGmknwgBAg1CPOKWK-7ETA,4.1065550259
vH9lfgJKC1X7mhKPG19mKg,4.6788913341
4-VbnXFr7GxNFigrI8LNKA,4.3616276796
wrX1EBT0Mw_6CSplUpCNIA,3.4315763838
yh8meajpJyHNVunxm9I4AQ,4.3404855894
Nffhdl7Ha_oBgnzh7I_3WA,4.340557525
hzTaSRuTvfQd7tiRkO9VUA,4.3616276796
fhrUiuxZ7QUJX1jzAOfG3w,4.3404855894
SdqMWupMipnhHScb7jMrIQ,4.3616276796
9Hu5t9ToNi6Nts8NyTZ92g,4.3404855894
BWt-S2utx04-Qb5o0F8RpA,4.3616276796
45I-jAgYp4I8-sf4kzA7uQ,4.3019211453
wqb2TVmujtx4CKplyS_70A,4.5810954967
ISLXuxqakjls4A1yxNE6cg,4.2927576912
uKLQbOvfP5fE0NlUMxp-wA,4.1829273388
PIPwtYBME64fTbW6ZXg5Zw,4.423741874
zd1QEeFo6E0ZXFwmWSZj8Q,4.7494950068
9bosezW5l-lfXqFTJpGr-g,4.423741874
61UjnOnEl8OD7Xw1VyOSzA,4.3849258707
5cowFHYP2gzROEt9Z-iu7Q,4.4885041568
0JpIB4LWSAFEJvVgaMhTqQ,4.1416687554
pJEs0fav6ldr3mfBgqiiDQ,4.0145262906
SYWQpQ_iPs3sNqhvIaTQQA,3.6888503223
DGcy00kNVzbKeKfM9kgJQg,3.7114430754
aNsOyzPBol5ITJvicvaJrQ,3.9190454146
fcPvZzKMu_FIVX26rePi-w,3.7114430754
R3FVx3BhbDR1BDYNktFOlQ,3.7872062179
q606_YzqzdtPbRonOSh4lw,3.689491645
ddrSBDASvQwsd5Z1pG1DIA,4.9778898388
5u5GycfBWw4pXAXVYpXrrQ,4.1912228167
Cc03UL2nHeEWnDZzLO93bA,4.5465844619
cXel9DraWzTZiTbZHdP7Pw,3.9919199524
mPxyPDShvhG8Y8GadVqhog,3.9243121722
DEuxORaxF7GhQfFp-Af8Vw,3.9243121722
6_rLMgZqqBocrIroGdth1A,3.595158489
3QLMTFB3Mr8Z_UGFrGw9lw,4.9153525065
75NOkqEmoQItYpfNwqOflg,3.1501158241
81H2Edsb2WssBSPp-qa2Sg,4.3439306155
NW-cCPHIOUoWHBYMuWTY7Q,4.0414217608
HIAiZTgPSuzTcK7C3JHMOA,3.9239726458
Vsy4tOLKnDXLEoCd-fH1oQ,4.4210592525
Xe-Aj_2jrWUJM4lZ3FBXTA,4.1761698908
NLS1jjisTrZarysIN6cpmg,3.7614396442
eOZ6VRYRhfFKPLThxkbyMQ,3.7614396442
9sgBK-m-p-FLbzNQ7zgnag,3.7423759357
Wr88C0C1gDUns_i6TUksyA,3.7614396442
rGn4hpKQAuD37Lrvef5Q5A,2.7920591455
fLG5D5WSn3yrASPhEVbyOQ,3.7614396442
TGFb6crLNAvH9JYyF84oaA,3.7627500685
8G3RtMO81WfhhPcM1iqE1Q,3.7614396442
yykeP9EzlqrK4mFIcLDATg,3.7614396442
4_4iybJGoRjlMYaYkLNg-A,3.9698656976
7CGaIp_frqO6FixQb2Tygw,3.7614396442
A714b41Qd88xpJ_yi7QEkQ,3.1941782694
9BFNo7Uj4pAPDQN8L2iijQ,3.9244032858
FwqsQif8EQWeXccOhrQfmA,4.2275630362
RpyMcOFxDzg0wZ4RhKoMuw,4.0488559407
