review_id,stars
9r7_Gig9MlOesi9upn3_iw, 4.0
rXBH7bdWh-y_Bui4DPwXDg, 3.71428571429
PTmGUdGB3uFhqyfAWFQjwA, 5.0
2vdoacpuFggZ68Wf5SoCHQ, 3.5
IG2CInbE0snsx690yKahsQ, 4.0
hopulvB3krQQirExRfpuCg, 3.0
D4xRhG8n8xi4tAI32uXN4A, 5.0
ZkPH9A9hVrJOyDunzeDR0A, 5.0
DdG707zMf_ZM5uRi83erFA, 5.0
GBd2BkIVuQ40A-08Q1qcTg, 3.0
UcW7MWFijnYrW5GdQtDRkw, 4.0
crqNxXL1EaQnoVicF9B6Hg, 2.0
3uiTnMXBZ_9eVNkf6i8kjA, 5.0
Yh5zyPwxU1du943Wdx8jqw, 5.0
3JBaNXj3xznVvOywwhMx0Q, 1.0
mPDnxml9pbvAjOFB4GcNbw, 5.0
5S4NR8v4yE27dp2n5vgEdg, 5.0
wd80xyrl6KmBQLb2RD5L6w, 1.0
Hjt4aQPfbBcR8-0EJWFOpQ, 5.0
R71p49rb6euznYhSf-hrOg, 5.0
lHYd-AMxKi0WPw5vHDP-Vg, 2.0
ivuqxjsBG4k0vknyuLlbFw, 5.0
nmGvrN6U5Lr1zHv7qfLWFw, 4.0
FDjwtb2YQH_VFq0Iavg5jg, 2.0
cq4tgl1_4JQ1Db67NuaW3g, 5.0
o0HBR-he6S2JkyFLqpCwTQ, 5.0
k4LUIhPi276XpwTVg7Mktg, 4.0
E-JYhs_EPQ6J9diD-kCHlw, 3.66666666667
GbOb0pQzznoKPZ2ZrOTX1g, 4.5
kIfVd_mWDWAHos3l7QyIpA, 5.0
1n4LDYiDCZI5brREFiTYmA, 4.0
1VyILQ_VnbViF3a7dfAOtw, 4.0
dFQvq9YkLuEXLYTHEfjEmw, 4.5
G7Fp9OFxdqlHSiI-T54HTA, 5.0
zuOzDiXLbqpr6s-cOdhbYQ, 4.0
2mA_esu8hJfjs5GR1lkLzw, 1.0
JFZuOVb6JXcFPko8BNgmWA, 4.0
Mt__7GfUMBWO5YfvMaqGaw, 3.0
ZF_HDlB0A0Fm6BCQkOcnYw, 5.0
AAmDTwujLCxDT1TXPvgXGQ, 4.0
gKjTf-Kg4n25JM6ThdCGjg, 3.0
9nPsHn4x1AUbIuSTQb106Q, 5.0
NgzmLgq7QdKAkR4MmcejfQ, 4.0
d3n63tPYt5Ycd8WslmPp6Q, 4.0
8owzTdXCHtJm2uHPvnwDDQ, 5.0
m1epDtXrqLLPrkf4GgAu7w, 3.0
i8Vo4OpRGcAsuRQSbd2iew, 5.0
ZpPB_piD00QGEX7wG0Q8qg, 3.0
Epbacb1oPVHzusceiU96LQ, 3.0
CCXo36YPt9IvkdOyg3FOsA, 4.0
QkUibT9qpfSXsIItBoIJiw, 4.0
Rzdcrp59YfoNh_iO9HLbxQ, 3.5
Nffhdl7Ha_oBgnzh7I_3WA, 4.0
xYQwZ3ERzt-Zof6lwLrYbg, 4.0
ReHXsAB4aqR1QCyhQJk8cg, 5.0
L0_0W2ou6CcDZnb0oVvzRw, 5.0
RaoOa1pYelyRYoXEWyc7ZQ, 5.0
wqb2TVmujtx4CKplyS_70A, 5.0
NNHds8yRX66sxpzo_0E_Hg, 4.5
f0qWXpXnL7DmvJyAAskBpQ, 4.33333333333
iNOcQ889Zefs2AZ6u6P9Sw, 5.0
vH9lfgJKC1X7mhKPG19mKg, 5.0
nUiQFoWUXgHxOuZQNPHETg, 5.0
RRADHG765zM_Mv6zf1OJOg, 5.0
Uwu0q2eWYpRVmGeKUJVgzA, 5.0
wrX1EBT0Mw_6CSplUpCNIA, 2.5
1rzapEWi5vfmByijs4hpJw, 3.0
r50ReVkC4MZckm8Y8ZmamQ, 4.33333333333
BU1dHpRKKrQLDT3wOSITSw, 5.0
slMH5yc9KTgD2FFri0eHnw, 4.5
qbFp7IOlY5SDPH9f_b0Uuw, 5.0
4-aBhA96hhdMvOfVOt-ZdQ, 4.33333333333
Xxq0oASdxziFMAcUVil59g, 5.0
Xh3sGloyyGSyvqmVXJWZ2A, 5.0
lJxm0p_KkJHtoL6ZEksRjg, 5.0
